vehicle_id,destination,platform_name,predictor_delay_seconds,current_location_hex,destination_location_hex,distance_travel_miles,sin_time,cos_time
14,5,0,1.7666666666666666,18,4,0.13192791500172646,0.7040147244559686,-0.7101853756232851
8,14,4,5.316666666666666,2,2,0.46657357369381736,0.7101853756232855,-0.7040147244559681
15,18,0,-1.85,43,6,0.7799660585131635,0.6819983600624986,-0.7313537016191705
1,7,0,-2.6333333333333333,58,14,0.030210895880428832,0.6915130557822695,-0.7223639620597555
6,13,5,-0.2,34,19,1.8018730124556945,0.6819983600624986,-0.7313537016191705
10,21,0,2.2419841444615725,90,18,0.9949270335851392,-0.004726915787816701,-0.9999888280711614
9,7,4,3.3666666666666667,52,14,0.7281925591880485,0.6946583704589971,-0.7193398003386512
0,3,7,2.2419841444615725,71,16,0.19900331630685908,0.6755902076156604,-0.737277336810124
14,5,0,1.7666666666666666,17,4,0.02580091142732784,0.7040147244559686,-0.7101853756232851
12,15,4,4.85,63,15,0.014046779692538853,0.7132504491541816,-0.7009092642998509
8,14,4,5.316666666666666,0,2,0.38882283907153037,0.7101853756232855,-0.7040147244559681
11,4,4,4.666666666666667,4,3,0.5551602518773063,0.7040147244559686,-0.7101853756232851
8,14,4,5.316666666666666,1,2,0.22594272075178085,0.7101853756232855,-0.7040147244559681
16,8,0,2.2419841444615725,7,2,0.265683676850087,-0.004726915787816701,-0.9999888280711614
0,3,7,2.2419841444615725,71,16,0.1579829066969842,0.6755902076156604,-0.737277336810124
7,5,4,6.383333333333334,57,4,0.573487774439353,0.7071067811865476,-0.7071067811865475
11,4,4,4.666666666666667,4,3,0.4761472693247533,0.7040147244559686,-0.7101853756232851
16,8,0,2.2419841444615725,6,2,0.12469092107848014,-0.004726915787816701,-0.9999888280711614
16,8,0,2.2419841444615725,6,2,0.018169169914528032,-0.004726915787816701,-0.9999888280711614
10,21,0,2.2419841444615725,96,18,0.7384346344085343,-0.004726915787816701,-0.9999888280711614
1,0,7,2.2419841444615725,60,12,0.8159915471197601,0.672366807434668,-0.7402181274868321
4,1,0,2.2419841444615725,31,11,0.6000100161683368,-0.004726915787816701,-0.9999888280711614
11,4,4,4.666666666666667,11,3,0.37189468411035304,0.7040147244559686,-0.7101853756232851
6,13,5,-0.2,32,19,0.8210441000217205,0.6819983600624986,-0.7313537016191705
0,3,7,2.2419841444615725,69,16,0.0063993855441311755,0.5913096483635826,-0.8064446042674824
0,3,8,2.2419841444615725,69,16,0.0047981322131041265,-0.004726915787816701,-0.9999888280711614
12,10,4,3.333333333333333,63,13,0.9594665414670115,0.6977904598416802,-0.7163019434246543
2,12,0,2.2419841444615725,3,5,0.4291916693396745,-0.004726915787816701,-0.9999888280711614
14,10,0,2.216666666666667,19,13,0.7816350864213394,0.6851829903263593,-0.7283709698824001
1,0,7,2.2419841444615725,60,12,0.7456919113804852,0.672366807434668,-0.7402181274868321
9,7,4,3.3666666666666667,61,14,0.5605181595336688,0.6946583704589971,-0.7193398003386512
15,18,0,-1.85,42,6,0.7504268448916296,0.6819983600624986,-0.7313537016191705
2,12,0,2.2419841444615725,21,5,0.24228980258410984,-0.004726915787816701,-0.9999888280711614
12,10,4,3.333333333333333,63,13,0.9327459189929194,0.6977904598416802,-0.7163019434246543
4,1,0,2.2419841444615725,31,11,0.530405429288452,-0.004726915787816701,-0.9999888280711614
1,0,7,2.2419841444615725,59,12,0.7168483482684948,0.672366807434668,-0.7402181274868321
8,14,4,5.316666666666666,8,2,0.012938510242878502,0.7101853756232855,-0.7040147244559681
4,1,0,2.2419841444615725,31,11,0.44594695473787466,-0.004726915787816701,-0.9999888280711614
12,10,4,3.333333333333333,66,13,0.7278625440888198,0.6977904598416802,-0.7163019434246543
16,14,0,2.2419841444615725,8,2,0.07477805632007126,-0.004726915787816701,-0.9999888280711614
1,0,7,2.2419841444615725,59,12,0.65328313854842,0.672366807434668,-0.7402181274868321
2,12,0,2.2419841444615725,20,5,0.011159593823019271,-0.004726915787816701,-0.9999888280711614
15,18,0,-1.85,44,6,0.5497019903953301,0.6819983600624986,-0.7313537016191705
10,21,0,2.2419841444615725,83,18,0.004324574004727584,-0.004726915787816701,-0.9999888280711614
16,14,0,2.2419841444615725,8,2,0.012761418523906552,-0.004726915787816701,-0.9999888280711614
11,4,4,4.666666666666667,9,3,0.17589622822705833,0.7040147244559686,-0.7101853756232851
1,0,7,2.2419841444615725,61,12,0.4766575491904779,0.672366807434668,-0.7402181274868321
12,10,4,3.333333333333333,67,13,0.43631567859746156,0.6977904598416802,-0.7163019434246543
15,18,0,-1.85,27,6,0.23091463599441536,0.6819983600624986,-0.7313537016191705
1,0,7,2.2419841444615725,61,12,0.3512682702320554,0.672366807434668,-0.7402181274868321
6,13,5,-0.2,87,19,0.32188880983789403,0.6819983600624986,-0.7313537016191705
4,1,0,2.2419841444615725,50,11,0.3020936540457821,-0.004726915787816701,-0.9999888280711614
1,0,7,2.2419841444615725,62,12,0.20742827533768246,0.672366807434668,-0.7402181274868321
12,10,4,3.333333333333333,54,13,0.13318376946057583,0.6977904598416802,-0.7163019434246543
7,5,4,6.383333333333334,16,4,0.30459878449086975,0.7071067811865476,-0.7071067811865475
11,4,4,4.666666666666667,10,3,0.008797020038364727,0.7040147244559686,-0.7101853756232851
8,8,4,5.466666666666667,8,2,0.06996090732169508,0.7040147244559686,-0.7101853756232851
10,13,0,2.2419841444615725,83,19,0.6942508868693472,-0.004726915787816701,-0.9999888280711614
9,7,4,3.3666666666666667,59,14,0.35840653407684603,0.6946583704589971,-0.7193398003386512
1,0,7,2.2419841444615725,53,12,0.07153681281372641,0.672366807434668,-0.7402181274868321
14,10,0,2.216666666666667,57,13,0.4620798762482974,0.6851829903263593,-0.7283709698824001
15,18,0,-1.85,24,6,0.003662172454529043,0.6819983600624986,-0.7313537016191705
2,5,0,2.2419841444615725,13,4,0.750008937872559,-0.004726915787816701,-0.9999888280711614
16,6,0,2.2419841444615725,8,0,0.5323711201340527,-0.004726915787816701,-0.9999888280711614
4,1,0,2.2419841444615725,51,11,0.0352983345491068,-0.004726915787816701,-0.9999888280711614
12,10,4,3.333333333333333,54,13,0.04268393995070696,0.6977904598416802,-0.7163019434246543
7,5,4,6.383333333333334,17,4,0.02605401732023774,0.7071067811865476,-0.7071067811865475
10,13,0,2.2419841444615725,89,19,0.45432560766544955,-0.004726915787816701,-0.9999888280711614
9,7,4,3.3666666666666667,59,14,0.2722881020379223,0.6946583704589971,-0.7193398003386512
16,6,0,2.2419841444615725,1,0,0.47533591207510206,-0.004726915787816701,-0.9999888280711614
8,8,4,5.466666666666667,6,2,0.019377164422908818,0.7040147244559686,-0.7101853756232851
2,5,0,2.2419841444615725,15,4,0.50348465374608,-0.004726915787816701,-0.9999888280711614
11,1,4,6.083333333333333,10,11,0.7892331568871865,0.6883545756937539,-0.7253743710122876
1,0,7,2.2419841444615725,53,12,0.053646148063590304,0.672366807434668,-0.7402181274868321
4,4,0,2.2419841444615725,51,3,0.7980893003823053,-0.004726915787816701,-0.9999888280711614
16,6,0,2.2419841444615725,1,0,0.38865138688909034,-0.004726915787816701,-0.9999888280711614
9,7,4,3.3666666666666667,60,14,0.21169527706583027,0.6946583704589971,-0.7193398003386512
10,13,0,2.2419841444615725,88,19,0.23173186673342006,-0.004726915787816701,-0.9999888280711614
2,5,0,2.2419841444615725,18,4,0.2570168891521,-0.004726915787816701,-0.9999888280711614
1,0,7,2.2419841444615725,53,12,0.03019874609632368,0.672366807434668,-0.7402181274868321
6,13,5,-0.2,85,19,0.17311821230030766,0.6819983600624986,-0.7313537016191705
14,10,0,2.216666666666667,55,13,0.28767263571111257,0.6851829903263593,-0.7283709698824001
1,0,7,2.2419841444615725,53,12,0.011127248895432148,0.672366807434668,-0.7402181274868321
9,7,4,3.3666666666666667,60,14,0.1015655067147039,0.6946583704589971,-0.7193398003386512
2,5,0,2.2419841444615725,18,4,0.13192791500172646,-0.004726915787816701,-0.9999888280711614
14,10,0,2.216666666666667,55,13,0.2560312398298244,0.6851829903263593,-0.7283709698824001
9,7,4,3.3666666666666667,58,14,0.03222750536926182,0.6946583704589971,-0.7193398003386512
2,5,0,2.2419841444615725,17,4,0.02580091142732784,-0.004726915787816701,-0.9999888280711614
14,10,0,2.216666666666667,55,13,0.16998844376490818,0.6851829903263593,-0.7283709698824001
1,0,9,2.2419841444615725,53,12,0.029188027310104267,-0.004726915787816701,-0.9999888280711614
1,0,7,2.2419841444615725,53,12,0.029188027310104267,0.6461239796429638,-0.7632324697825289
10,13,0,2.2419841444615725,86,19,0.0017076343046010327,-0.004726915787816701,-0.9999888280711614
7,12,4,6.766666666666667,17,5,0.9219234431276486,0.6977904598416802,-0.7163019434246543
8,20,4,4.583333333333333,6,1,0.23757978481915462,0.6946583704589971,-0.7193398003386512
6,13,5,-0.2,86,19,0.0022644233301222913,0.6819983600624986,-0.7313537016191705
15,11,1,-1.95,23,7,0.5610164805223612,0.672366807434668,-0.7402181274868321
4,4,0,2.2419841444615725,51,3,0.7545605384745997,-0.004726915787816701,-0.9999888280711614
12,5,4,3.5166666666666666,54,4,0.8507173874448142,0.6788007455329417,-0.7343225094356857
7,12,4,6.766666666666667,18,5,0.8214397893420615,0.6977904598416802,-0.7163019434246543
12,5,4,3.5166666666666666,55,4,0.7895130974350387,0.6788007455329417,-0.7343225094356857
11,1,4,6.083333333333333,48,11,0.7250803381516869,0.6883545756937539,-0.7253743710122876
8,20,4,4.583333333333333,7,1,0.15342175032108105,0.6946583704589971,-0.7193398003386512
15,11,1,-1.95,25,7,0.4353428529059176,0.672366807434668,-0.7402181274868321
4,4,0,2.2419841444615725,47,3,0.32617994454361776,-0.004726915787816701,-0.9999888280711614
15,11,1,-1.95,25,7,0.3041857384884417,0.672366807434668,-0.7402181274868321
8,20,4,4.583333333333333,7,1,0.017681004732141858,0.6946583704589971,-0.7193398003386512
10,11,2,2.2419841444615725,85,7,3.161221553855691,-0.004726915787816701,-0.9999888280711614
16,6,0,2.2419841444615725,2,0,0.0009529825774679866,-0.004726915787816701,-0.9999888280711614
9,15,4,5.816666666666666,58,15,0.5380392109445142,0.6851829903263593,-0.7283709698824001
14,10,0,2.216666666666667,54,13,0.04984515690365811,0.6851829903263593,-0.7283709698824001
8,4,4,2.5,7,3,0.6144441390507044,0.6755902076156604,-0.737277336810124
5,16,0,2.2419841444615725,71,17,1.6676635250371445,-0.004726915787816701,-0.9999888280711614
7,12,4,6.766666666666667,13,5,0.35360414018287295,0.6977904598416802,-0.7163019434246543
10,11,2,2.2419841444615725,33,7,2.6362079540134715,-0.004726915787816701,-0.9999888280711614
15,11,1,-1.95,28,7,0.006335385722420633,0.672366807434668,-0.7402181274868321
6,21,5,-1.65,86,18,0.6677307560553338,0.6691306063588583,-0.743144825477394
2,10,0,2.2419841444615725,19,13,0.7816350864213394,-0.004726915787816701,-0.9999888280711614
14,10,0,2.216666666666667,54,13,0.06856151604275544,0.6851829903263593,-0.7283709698824001
5,16,0,2.2419841444615725,71,17,1.5777881662767106,-0.004726915787816701,-0.9999888280711614
9,15,4,5.816666666666666,58,15,0.5380367636186119,0.6851829903263593,-0.7283709698824001
7,12,4,6.766666666666667,14,5,0.1768482211719556,0.6977904598416802,-0.7163019434246543
8,4,4,2.5,4,3,0.5551602518773063,0.6755902076156604,-0.737277336810124
6,21,5,-1.65,88,18,0.5920289522296941,0.6691306063588583,-0.743144825477394
12,5,4,3.5166666666666666,57,4,0.573487774439353,0.6788007455329417,-0.7343225094356857
10,11,2,2.2419841444615725,32,7,2.493637846691693,-0.004726915787816701,-0.9999888280711614
7,12,4,6.766666666666667,20,5,0.011846754520623138,0.6977904598416802,-0.7163019434246543
9,15,4,5.816666666666666,64,15,0.42456382037566487,0.6851829903263593,-0.7283709698824001
5,16,0,2.2419841444615725,70,17,1.450520580094955,-0.004726915787816701,-0.9999888280711614
6,21,5,-1.65,89,18,0.32683919240899084,0.6691306063588583,-0.743144825477394
8,4,4,2.5,4,3,0.4761472693247533,0.6755902076156604,-0.737277336810124
15,1,0,-3.2666666666666666,31,11,0.5958639256088916,0.659345815100069,-0.7518398074789773
15,1,0,-3.2666666666666666,31,11,0.5207813657433569,0.659345815100069,-0.7518398074789773
16,12,0,2.2419841444615725,3,5,0.4291916693396745,-0.004726915787816701,-0.9999888280711614
6,21,5,-1.65,83,18,0.005379860541770691,0.6691306063588583,-0.743144825477394
14,15,0,1.2333333333333334,54,15,0.9475387328770872,0.672366807434668,-0.7402181274868321
16,12,0,2.2419841444615725,21,5,0.24228980258410984,-0.004726915787816701,-0.9999888280711614
8,4,4,2.5,11,3,0.37189468411035304,0.6755902076156604,-0.737277336810124
15,1,0,-3.2666666666666666,31,11,0.41923759309436337,0.659345815100069,-0.7518398074789773
11,1,4,6.083333333333333,48,11,0.7247951490441488,0.6883545756937539,-0.7253743710122876
14,15,0,1.2333333333333334,56,15,0.8319596859189976,0.672366807434668,-0.7402181274868321
4,4,0,2.2419841444615725,10,3,0.009145713963710096,-0.004726915787816701,-0.9999888280711614
10,11,2,2.2419841444615725,35,7,2.1727755872377306,-0.004726915787816701,-0.9999888280711614
15,1,0,-3.2666666666666666,50,11,0.3020936540457821,0.659345815100069,-0.7518398074789773
9,15,4,5.816666666666666,64,15,0.25010080950920416,0.6851829903263593,-0.7283709698824001
16,12,0,2.2419841444615725,20,5,0.011159593823019271,-0.004726915787816701,-0.9999888280711614
7,6,4,7.35,22,0,0.6318400327520408,0.6915130557822695,-0.7223639620597555
6,17,5,-3.5166666666666666,84,20,1.177488469638152,0.6527597524627223,-0.7575649843840497
14,15,0,1.2333333333333334,67,15,0.5717217889775427,0.672366807434668,-0.7402181274868321
5,16,0,2.2419841444615725,74,17,1.3051258037822604,-0.004726915787816701,-0.9999888280711614
6,17,5,-3.5166666666666666,82,20,1.0731867128443657,0.6527597524627223,-0.7575649843840497
2,10,0,2.2419841444615725,57,13,0.4620798762482974,-0.004726915787816701,-0.9999888280711614
10,11,2,2.2419841444615725,34,7,1.697233757245719,-0.004726915787816701,-0.9999888280711614
13,7,4,3.8,53,14,0.8979148077892632,0.6658816660008343,-0.7460573750616994
14,15,0,1.2333333333333334,66,15,0.2932265524913355,0.672366807434668,-0.7402181274868321
7,6,4,7.35,21,0,0.5099970095071961,0.6915130557822695,-0.7223639620597555
15,1,0,-3.2666666666666666,51,11,0.0352983345491068,0.659345815100069,-0.7518398074789773
13,7,4,3.8,53,14,0.8758666367786564,0.6658816660008343,-0.7460573750616994
7,6,4,7.35,3,0,0.3133023436931067,0.6915130557822695,-0.7223639620597555
8,4,4,2.5,9,3,0.17589622822705833,0.6755902076156604,-0.737277336810124
12,5,4,3.5166666666666666,16,4,0.30459878449086975,0.6788007455329417,-0.7343225094356857
6,17,5,-3.5166666666666666,95,20,0.880945431795262,0.6527597524627223,-0.7575649843840497
13,7,4,3.8,52,14,0.7281925591880485,0.6658816660008343,-0.7460573750616994
15,4,0,-2.466666666666667,51,3,0.7980893003823053,0.6494480483301838,-0.7604059656000309
4,20,0,2.2419841444615725,9,1,0.6010104451473044,-0.004726915787816701,-0.9999888280711614
11,1,4,6.083333333333333,51,11,0.033779211446991274,0.6883545756937539,-0.7253743710122876
14,15,0,1.2333333333333334,63,15,0.011706095898416048,0.672366807434668,-0.7402181274868321
5,16,0,2.2419841444615725,73,17,0.9126986547770305,-0.004726915787816701,-0.9999888280711614
14,15,0,1.2333333333333334,63,15,0.029805924401974392,0.672366807434668,-0.7402181274868321
7,6,4,7.35,2,0,0.006409149441748471,0.6915130557822695,-0.7223639620597555
4,20,0,2.2419841444615725,12,1,0.4957214024992242,-0.004726915787816701,-0.9999888280711614
6,17,5,-3.5166666666666666,96,20,0.48733499266013125,0.6527597524627223,-0.7575649843840497
8,4,4,2.5,10,3,0.008797020038364727,0.6755902076156604,-0.737277336810124
12,5,4,3.5166666666666666,17,4,0.02605401732023774,0.6788007455329417,-0.7343225094356857
2,10,0,2.2419841444615725,55,13,0.28767263571111257,-0.004726915787816701,-0.9999888280711614
16,5,0,2.2419841444615725,13,4,0.750008937872559,-0.004726915787816701,-0.9999888280711614
4,20,0,2.2419841444615725,5,1,0.28753968494536836,-0.004726915787816701,-0.9999888280711614
2,10,0,2.2419841444615725,55,13,0.2560312398298244,-0.004726915787816701,-0.9999888280711614
9,15,4,5.816666666666666,63,15,0.014046779692538853,0.6851829903263593,-0.7283709698824001
16,5,0,2.2419841444615725,15,4,0.50348465374608,-0.004726915787816701,-0.9999888280711614
10,11,2,2.2419841444615725,27,7,0.9615537559352048,-0.004726915787816701,-0.9999888280711614
4,20,0,2.2419841444615725,4,1,0.17053455753737157,-0.004726915787816701,-0.9999888280711614
2,10,0,2.2419841444615725,55,13,0.16998844376490818,-0.004726915787816701,-0.9999888280711614
16,5,0,2.2419841444615725,18,4,0.2570168891521,-0.004726915787816701,-0.9999888280711614
14,7,0,0.35,63,14,0.5344447265036376,0.6626200482157377,-0.748955720789002
15,4,0,-2.466666666666667,51,3,0.7545605384745997,0.6494480483301838,-0.7604059656000309
8,1,4,3.85,10,11,0.7892331568871865,0.659345815100069,-0.7518398074789773
11,11,5,6.816666666666666,49,7,0.6436717252036136,0.672366807434668,-0.7402181274868321
7,14,4,7.416666666666667,2,2,0.46657357369381736,0.6819983600624986,-0.7313537016191705
16,5,0,2.2419841444615725,18,4,0.13192791500172646,-0.004726915787816701,-0.9999888280711614
14,7,0,0.35,65,14,0.43707041976974303,0.6626200482157377,-0.748955720789002
6,17,5,-3.5166666666666666,94,20,0.016170297634366355,0.6527597524627223,-0.7575649843840497
13,7,4,3.8,61,14,0.5605181595336688,0.6658816660008343,-0.7460573750616994
12,12,4,3.55,17,5,0.9219234431276486,0.6691306063588583,-0.743144825477394
15,4,0,-2.466666666666667,47,3,0.32617994454361776,0.6494480483301838,-0.7604059656000309
14,7,0,0.35,64,14,0.338216471457859,0.6626200482157377,-0.748955720789002
4,20,0,2.2419841444615725,7,1,0.027447605291886574,-0.004726915787816701,-0.9999888280711614
9,10,4,4.516666666666667,63,13,0.9594665414670115,0.6691306063588583,-0.743144825477394
16,5,0,2.2419841444615725,17,4,0.02580091142732784,-0.004726915787816701,-0.9999888280711614
17,2,0,2.2419841444615725,40,9,0.1931943854621738,-0.004726915787816701,-0.9999888280711614
7,14,4,7.416666666666667,0,2,0.38882283907153037,0.6819983600624986,-0.7313537016191705
5,16,0,2.2419841444615725,72,17,0.7260734675345082,-0.004726915787816701,-0.9999888280711614
14,7,0,0.35,58,14,0.1534898353450378,0.6626200482157377,-0.748955720789002
12,12,4,3.55,18,5,0.8214397893420615,0.6691306063588583,-0.743144825477394
9,10,4,4.516666666666667,63,13,0.9327459189929194,0.6691306063588583,-0.743144825477394
11,11,5,6.816666666666666,50,7,0.5397325591734933,0.672366807434668,-0.7402181274868321
7,14,4,7.416666666666667,1,2,0.22594272075178085,0.6819983600624986,-0.7313537016191705
14,7,0,0.35,58,14,0.030210895880428832,0.6626200482157377,-0.748955720789002
10,11,2,2.2419841444615725,29,7,0.17474708693654406,-0.004726915787816701,-0.9999888280711614
9,10,4,4.516666666666667,66,13,0.7278625440888198,0.6691306063588583,-0.743144825477394
2,10,0,2.2419841444615725,54,13,0.04984515690365811,-0.004726915787816701,-0.9999888280711614
5,16,0,2.2419841444615725,76,17,0.5931736742003393,-0.004726915787816701,-0.9999888280711614
6,16,5,-4.1,94,17,1.1531649945056417,0.6394390019805848,-0.7688418320734595
3,19,0,0.5166666666666667,39,8,0.4670162387641455,0.6527597524627223,-0.7575649843840497
12,12,4,3.55,13,5,0.35360414018287295,0.6691306063588583,-0.743144825477394
8,1,4,3.85,48,11,0.7250803381516869,0.659345815100069,-0.7518398074789773
6,16,5,-4.1,92,17,1.099474187531153,0.6394390019805848,-0.7688418320734595
2,10,0,2.2419841444615725,54,13,0.06856151604275544,-0.004726915787816701,-0.9999888280711614
4,8,0,2.2419841444615725,7,2,0.265683676850087,-0.004726915787816701,-0.9999888280711614
9,10,4,4.516666666666667,67,13,0.43631567859746156,0.6691306063588583,-0.743144825477394
16,10,0,2.2419841444615725,19,13,0.7816350864213394,-0.004726915787816701,-0.9999888280711614
12,12,4,3.55,14,5,0.1768482211719556,0.6691306063588583,-0.743144825477394
13,7,4,3.8,59,14,0.35840653407684603,0.6658816660008343,-0.7460573750616994
4,8,0,2.2419841444615725,6,2,0.12469092107848014,-0.004726915787816701,-0.9999888280711614
6,16,5,-4.1,78,17,0.7213432685570681,0.6394390019805848,-0.7688418320734595
4,8,0,2.2419841444615725,6,2,0.018169169914528032,-0.004726915787816701,-0.9999888280711614
7,14,4,7.416666666666667,8,2,0.012938510242878502,0.6819983600624986,-0.7313537016191705
14,0,7,2.2419841444615725,60,12,0.8159915471197601,0.6427876096865395,-0.7660444431189779
15,4,0,-2.466666666666667,10,3,0.009145713963710096,0.6494480483301838,-0.7604059656000309
12,12,4,3.55,20,5,0.011846754520623138,0.6691306063588583,-0.743144825477394
5,16,0,2.2419841444615725,81,17,0.01726796751137515,-0.004726915787816701,-0.9999888280711614
9,10,4,4.516666666666667,54,13,0.13318376946057583,0.6691306063588583,-0.743144825477394
13,7,4,3.8,59,14,0.2722881020379223,0.6658816660008343,-0.7460573750616994
6,16,5,-4.1,77,17,0.46405076365661974,0.6394390019805848,-0.7688418320734595
3,19,0,0.5166666666666667,41,8,0.2839756760391009,0.6527597524627223,-0.7575649843840497
14,0,7,2.2419841444615725,60,12,0.7456919113804852,0.6427876096865395,-0.7660444431189779
13,7,4,3.8,60,14,0.21169527706583027,0.6658816660008343,-0.7460573750616994
2,15,0,2.2419841444615725,54,15,0.9475387328770872,-0.004726915787816701,-0.9999888280711614
11,11,5,6.816666666666666,31,7,0.19076177786483406,0.672366807434668,-0.7402181274868321
14,0,7,2.2419841444615725,59,12,0.7168483482684948,0.6427876096865395,-0.7660444431189779
3,19,0,0.5166666666666667,37,8,0.10633501334707254,0.6527597524627223,-0.7575649843840497
11,11,5,6.816666666666666,31,7,0.15900289974118156,0.672366807434668,-0.7402181274868321
5,17,0,2.2419841444615725,81,20,1.1528903149902965,-0.004726915787816701,-0.9999888280711614
13,7,4,3.8,60,14,0.1015655067147039,0.6658816660008343,-0.7460573750616994
14,0,7,2.2419841444615725,59,12,0.65328313854842,0.6427876096865395,-0.7660444431189779
9,10,4,4.516666666666667,54,13,0.04268393995070696,0.6691306063588583,-0.743144825477394
2,15,0,2.2419841444615725,56,15,0.8319596859189976,-0.004726915787816701,-0.9999888280711614
15,20,0,-3.883333333333333,9,1,0.6010104451473044,0.6360782202777642,-0.7716245833877198
6,16,5,-4.1,81,17,0.17752336542494493,0.6394390019805848,-0.7688418320734595
5,17,0,2.2419841444615725,80,20,1.041676295317857,-0.004726915787816701,-0.9999888280711614
4,14,0,2.2419841444615725,8,2,0.07477805632007126,-0.004726915787816701,-0.9999888280711614
14,0,7,2.2419841444615725,61,12,0.4766575491904779,0.6427876096865395,-0.7660444431189779
5,17,0,2.2419841444615725,77,20,0.8035153388989912,-0.004726915787816701,-0.9999888280711614
13,7,4,3.8,58,14,0.03222750536926182,0.6658816660008343,-0.7460573750616994
12,6,4,3.9166666666666665,22,0,0.6318400327520408,0.6626200482157377,-0.748955720789002
6,16,5,-4.1,79,17,0.009769092377740679,0.6394390019805848,-0.7688418320734595
4,14,0,2.2419841444615725,8,2,0.012761418523906552,-0.004726915787816701,-0.9999888280711614
15,20,0,-3.883333333333333,12,1,0.4957214024992242,0.6360782202777642,-0.7716245833877198
14,0,7,2.2419841444615725,61,12,0.3512682702320554,0.6427876096865395,-0.7660444431189779
2,15,0,2.2419841444615725,67,15,0.5717217889775427,-0.004726915787816701,-0.9999888280711614
6,3,7,2.2419841444615725,79,16,1.6738524761618288,0.6122172800344496,-0.7906895737438431
15,20,0,-3.883333333333333,5,1,0.28753968494536836,0.6360782202777642,-0.7716245833877198
16,10,0,2.2419841444615725,57,13,0.4620798762482974,-0.004726915787816701,-0.9999888280711614
12,6,4,3.9166666666666665,21,0,0.5099970095071961,0.6626200482157377,-0.748955720789002
8,1,4,3.85,48,11,0.7247951490441488,0.659345815100069,-0.7518398074789773
14,0,7,2.2419841444615725,62,12,0.20742827533768246,0.6427876096865395,-0.7660444431189779
10,11,2,2.2419841444615725,28,7,0.005948446008291623,-0.004726915787816701,-0.9999888280711614
7,8,4,8.15,8,2,0.06996090732169508,0.6755902076156604,-0.737277336810124
2,15,0,2.2419841444615725,66,15,0.2932265524913355,-0.004726915787816701,-0.9999888280711614
12,6,4,3.9166666666666665,3,0,0.3133023436931067,0.6626200482157377,-0.748955720789002
15,20,0,-3.883333333333333,4,1,0.17053455753737157,0.6360782202777642,-0.7716245833877198
3,19,0,0.5166666666666667,36,8,0.006441350370351037,0.6527597524627223,-0.7575649843840497
14,0,7,2.2419841444615725,53,12,0.07153681281372641,0.6427876096865395,-0.7660444431189779
11,11,5,6.816666666666666,28,7,0.0070662729725252645,0.672366807434668,-0.7402181274868321
14,0,7,2.2419841444615725,53,12,0.053646148063590304,0.6427876096865395,-0.7660444431189779
5,17,0,2.2419841444615725,93,20,0.4007087436076821,-0.004726915787816701,-0.9999888280711614
9,5,4,4.95,54,4,0.8507173874448142,0.6494480483301838,-0.7604059656000309
14,0,7,2.2419841444615725,53,12,0.033116405458159776,0.6427876096865395,-0.7660444431189779
12,6,4,3.9166666666666665,2,0,0.006409149441748471,0.6626200482157377,-0.748955720789002
2,15,0,2.2419841444615725,63,15,0.011706095898416048,-0.004726915787816701,-0.9999888280711614
14,0,7,2.2419841444615725,53,12,0.011433169035786528,0.6427876096865395,-0.7660444431189779
2,15,0,2.2419841444615725,63,15,0.029805924401974392,-0.004726915787816701,-0.9999888280711614
15,20,0,-3.883333333333333,7,1,0.027447605291886574,0.6360782202777642,-0.7716245833877198
7,8,4,8.15,6,2,0.019377164422908818,0.6755902076156604,-0.737277336810124
14,0,7,2.2419841444615725,53,12,0.029377242359941616,0.6156614753256584,-0.7880107536067219
14,0,8,2.2419841444615725,53,12,0.029377242359941616,-0.004726915787816701,-0.9999888280711614
9,5,4,4.95,55,4,0.7895130974350387,0.6494480483301838,-0.7604059656000309
16,10,0,2.2419841444615725,55,13,0.28767263571111257,-0.004726915787816701,-0.9999888280711614
13,15,4,6.283333333333333,58,15,0.5380392109445142,0.6560590289905073,-0.754709580222772
6,3,7,2.2419841444615725,75,16,1.5918416175139694,0.6122172800344496,-0.7906895737438431
4,6,0,2.2419841444615725,8,0,0.5323711201340527,-0.004726915787816701,-0.9999888280711614
16,10,0,2.2419841444615725,55,13,0.2560312398298244,-0.004726915787816701,-0.9999888280711614
4,6,0,2.2419841444615725,1,0,0.47533591207510206,-0.004726915787816701,-0.9999888280711614
5,17,0,2.2419841444615725,94,20,0.14628451553279603,-0.004726915787816701,-0.9999888280711614
3,9,0,0.7,36,10,0.4197505462003877,0.6394390019805848,-0.7688418320734595
4,6,0,2.2419841444615725,1,0,0.38865138688909034,-0.004726915787816701,-0.9999888280711614
12,14,4,3.583333333333333,2,2,0.46657357369381736,0.6527597524627223,-0.7575649843840497
16,10,0,2.2419841444615725,55,13,0.16998844376490818,-0.004726915787816701,-0.9999888280711614
13,15,4,6.283333333333333,58,15,0.5380367636186119,0.6560590289905073,-0.754709580222772
10,1,0,2.2419841444615725,31,11,0.6000100161683368,-0.004726915787816701,-0.9999888280711614
8,1,4,3.85,51,11,0.033779211446991274,0.659345815100069,-0.7518398074789773
2,7,0,2.2419841444615725,63,14,0.5344447265036376,-0.004726915787816701,-0.9999888280711614
6,3,7,2.2419841444615725,76,16,1.2222962200679512,0.6122172800344496,-0.7906895737438431
5,17,0,2.2419841444615725,94,20,0.017464182345392487,-0.004726915787816701,-0.9999888280711614
